STATEFP,COUNTYFP,TRACTCE,PUMA5CE
55,131,420104,20000
55,131,420105,20000
55,131,420106,20000
55,131,420200,20000
55,131,420300,20000
55,131,420401,20000
55,131,420402,20000
55,131,430100,20000
55,131,440103,20000
55,131,440104,20000
55,131,440105,20000
55,131,440106,20000
55,131,440200,20000
55,131,450103,20000
55,131,450104,20000
55,131,450105,20000
55,131,450106,20000
55,131,460101,20000
55,131,460102,20000
55,131,470100,20000
55,131,470202,20000
55,131,470203,20000
55,131,470204,20000
55,133,202001,70101
55,133,202002,70101
55,133,203405,70101
55,133,203500,70101
55,133,203601,70101
55,133,203602,70101
55,133,203702,70101
55,133,203703,70101
55,133,203704,70101
55,133,203802,70101
55,133,203803,70101
55,133,203804,70101
55,133,203901,70101
55,133,203902,70101
55,133,204002,70101
55,133,204003,70101
55,133,204004,70101
55,133,204100,70101
55,133,204200,70101
55,133,204301,70101
55,133,204302,70101
55,133,204400,70101
55,133,204501,70101
55,133,204502,70101
55,133,200101,70201
55,133,200102,70201
55,133,200103,70201
55,133,200201,70201
55,133,200202,70201
55,133,200300,70201
55,133,200400,70201
55,133,200500,70201
55,133,200600,70201
55,133,200700,70201
55,133,200801,70201
55,133,200803,70201
55,133,200804,70201
55,133,200901,70201
55,133,200902,70201
55,133,201000,70201
55,133,201101,70201
55,133,201102,70201
55,133,201201,70201
55,133,201202,70201
55,133,201203,70201
55,133,201300,70201
55,133,201402,70201
55,133,201403,70201
55,133,201404,70201
55,133,201503,70201
55,133,201504,70201
55,133,201505,70201
55,133,201506,70201
55,133,201600,70201
55,133,201701,70201
55,133,201703,70201
55,133,201704,70201
55,133,201800,70201
55,133,201900,70201
55,133,202101,70301
55,133,202102,70301
55,133,202103,70301
55,133,202201,70301
55,133,202202,70301
55,133,202301,70301
55,133,202302,70301
55,133,202400,70301
55,133,202500,70301
55,133,202600,70301
55,133,202700,70301
55,133,202800,70301
55,133,202901,70301
55,133,202902,70301
55,133,203000,70301
55,133,203101,70301
55,133,203102,70301
55,133,203103,70301
55,133,203200,70301
55,133,203303,70301
55,133,203304,70301
55,133,203305,70301
55,133,203306,70301
55,133,203402,70301
55,133,203403,70301
55,133,203404,70301
55,133,203406,70301
55,135,100100,01400
55,135,100200,01400
55,135,100300,01400
55,135,100400,01400
55,135,100500,01400
55,135,100600,01400
55,135,100700,01400
55,135,100800,01400
55,135,100900,01400
55,135,101000,01400
55,135,101100,01400
55,135,101200,01400
55,137,960100,01400
55,137,960200,01400
55,137,960300,01400
55,137,960400,01400
55,137,960600,01400
55,137,960700,01400
55,137,960800,01400
55,139,000100,01501
55,139,000200,01501
55,139,000300,01501
55,139,000400,01501
55,139,000500,01501
55,139,000700,01501
55,139,000800,01501
55,139,000900,01501
55,139,001000,01501
55,139,001100,01501
55,139,001200,01501
55,139,001300,01501
55,139,001400,01501
55,139,001500,01501
55,139,001600,01501
55,139,001700,01501
55,139,001801,01501
55,139,001803,01501
55,139,001804,01501
55,139,001900,01501
55,139,002000,01501
55,139,002100,01501
55,139,002201,01501
55,139,002202,01501
55,139,002300,01501
55,139,002400,01501
55,139,002500,01501
55,139,002601,01501
55,139,002602,01501
55,139,002700,01501
55,139,002800,01501
55,139,002900,01501
55,139,003000,01501
55,139,003100,01501
55,139,003200,01501
55,139,003300,01501
55,139,003400,01501
55,139,003500,01501
55,139,003600,01501
55,139,003701,01501
55,139,003702,01501
55,141,010100,01601
55,141,010200,01601
55,141,010300,01601
55,141,010400,01601
55,141,010500,01601
55,141,010600,01601
55,141,010700,01601
55,141,010800,01601
55,141,010900,01601
55,141,011000,01601
55,141,011100,01601
55,141,011200,01601
55,141,011300,01601
55,141,011400,01601
55,141,011500,01601
55,141,011600,01601
55,141,011700,01601
56,001,962700,00300
56,001,962800,00300
56,001,962900,00300
56,001,963000,00300
56,001,963100,00300
56,001,963400,00300
56,001,963500,00300
56,001,963600,00300
56,001,963700,00300
56,001,963900,00300
56,003,962600,00100
56,003,962700,00100
56,003,962800,00100
56,005,000100,00200
56,005,000200,00200
56,005,000300,00200
56,005,000400,00200
56,005,000500,00200
56,005,000600,00200
56,005,000700,00200
56,007,967600,00400
56,007,967700,00400
56,007,967800,00400
56,007,968000,00400
56,007,968100,00400
56,009,956400,00400
56,009,956500,00400
56,009,956600,00400
56,009,956700,00400
56,011,950200,00200
56,011,950300,00200
56,013,000100,00500
56,013,000200,00500
56,013,000300,00500
56,013,000400,00500
56,013,940100,00500
56,013,940201,00500
56,013,940202,00500
56,013,940300,00500
56,013,940400,00500
56,013,940500,00500
56,015,957700,00200
56,015,957800,00200
56,015,957900,00200
56,015,958000,00200
56,017,967800,00500
56,017,967900,00500
56,019,955100,00200
56,019,955200,00200
56,021,000200,00300
56,021,000300,00300
56,021,000401,00300
56,021,000402,00300
56,021,000501,00300
56,021,000600,00300
56,021,000700,00300
56,021,000800,00300
56,021,000900,00300
56,021,001000,00300
56,021,001100,00300
56,021,001200,00300
56,021,001300,00300
56,021,001401,00300
56,021,001402,00300
56,021,001501,00300
56,021,001502,00300
56,021,001901,00300
56,021,001902,00300
56,021,002000,00300
56,021,980801,00300
56,023,978000,00100
56,023,978100,00100
56,023,978200,00100
56,023,978400,00100
56,025,000200,00400
56,025,000300,00400
56,025,000400,00400
56,025,000501,00400
56,025,000502,00400
56,025,000600,00400
56,025,000700,00400
56,025,000800,00400
56,025,000901,00400
56,025,000902,00400
56,025,001000,00400
56,025,001100,00400
56,025,001200,00400
56,025,001401,00400
56,025,001602,00400
56,025,001603,00400
56,025,001700,00400
56,025,001800,00400
56,027,957200,00200
56,029,965100,00100
56,029,965200,00100
56,029,965300,00100
56,029,965400,00100
56,029,965500,00100
56,031,959100,00200
56,031,959400,00200
56,033,000100,00100
56,033,000200,00100
56,033,000300,00100
56,033,000400,00100
56,033,000500,00100
56,033,000600,00100
56,035,000101,00500
56,035,000102,00500
56,037,970500,00500
56,037,970601,00500
56,037,970602,00500
56,037,970700,00500
56,037,970800,00500
56,037,970901,00500
56,037,970902,00500
56,037,970903,00500
56,037,971000,00500
56,037,971100,00500
56,037,971200,00500
56,037,971600,00500
56,039,967600,00100
56,039,967701,00100
56,039,967702,00100
56,039,967800,00100
56,041,975200,00500
56,041,975300,00500
56,041,975400,00500
56,043,000200,00200
56,043,000301,00200
56,043,000302,00200
56,045,951100,00200
56,045,951300,00200
66,010,950100,00100
66,010,950200,00100
66,010,950300,00100
66,010,950401,00100
66,010,950402,00100
66,010,950501,00100
66,010,950502,00100
66,010,950701,00100
66,010,950702,00100
66,010,950801,00100
66,010,950802,00100
66,010,950900,00100
66,010,951000,00100
66,010,951100,00100
66,010,951600,00100
66,010,951700,00100
66,010,951800,00100
66,010,951901,00100
66,010,951902,00100
66,010,952200,00100
66,010,952300,00100
66,010,952400,00100
66,010,952700,00100
66,010,952800,00100
66,010,952900,00100
66,010,953000,00100
66,010,953101,00100
66,010,953102,00100
66,010,953200,00100
66,010,953300,00100
66,010,953400,00100
66,010,953500,00100
66,010,953600,00100
66,010,953900,00100
66,010,954000,00100
66,010,954300,00100
66,010,954400,00100
66,010,954500,00100
66,010,954700,00100
66,010,954800,00100
66,010,955100,00100
66,010,955200,00100
66,010,955300,00100
66,010,955400,00100
66,010,955600,00100
66,010,955700,00100
66,010,955800,00100
66,010,955900,00100
66,010,956000,00100
66,010,956100,00100
66,010,956200,00100
66,010,956300,00100
66,010,980100,00100
66,010,980200,00100
66,010,980300,00100
66,010,980400,00100
66,010,990000,00100
72,001,956300,00401
72,001,956400,00401
72,001,956500,00401
72,001,956600,00401
72,001,956700,00401
72,001,956800,00401
72,003,430100,00101
72,003,430200,00101
72,003,430300,00101
72,003,430401,00101
72,003,430402,00101
72,003,430501,00101
72,003,430502,00101
72,003,430601,00101
72,003,430602,00101
72,003,990000,00101
72,005,400100,00102
72,005,400300,00102
72,005,400400,00102
72,005,400501,00102
72,005,400502,00102
72,005,400600,00102
72,005,400700,00102
72,005,400800,00102
72,005,400900,00102
72,005,401000,00102
72,005,401100,00102
72,005,401200,00102
72,005,401301,00102
72,005,401302,00102
72,005,401401,00102
72,005,401402,00102
72,005,990000,00102
72,007,230100,00602
72,007,230200,00602
72,007,230300,00602
72,007,230400,00602
72,007,230501,00602
72,007,230502,00602
72,009,250100,00602
72,009,250200,00602
72,009,250300,00602
72,009,250400,00602
72,009,250500,00602
72,009,250600,00602
72,011,810100,00101
72,011,810200,00101
72,011,810300,00101
72,011,810400,00101
72,011,810500,00101
72,011,810600,00101
72,011,810700,00101
72,011,990000,00101
72,013,300101,00301
72,013,300102,00301
72,013,300200,00301
72,013,300301,00301
72,013,300302,00301
72,013,300400,00301
72,013,300500,00301
72,013,300700,00301
72,013,300800,00301
72,013,301000,00301
72,013,301100,00301
72,013,301200,00301
72,013,301300,00301
72,013,301400,00301
72,013,301500,00301
72,013,301600,00301
72,013,301700,00301
72,013,301800,00301
72,013,301900,00301
72,013,302000,00301
72,013,302100,00301
72,013,302201,00301
72,013,302202,00301
72,013,302300,00301
72,013,992900,00301
72,015,280101,00701
72,015,280102,00701
72,015,280201,00701
72,015,280202,00701
72,015,991500,00701
72,017,590100,00301
72,017,590200,00301
72,017,590300,00301
72,017,590400,00301
72,017,990000,00301
72,019,952201,00601
72,019,952202,00601
72,019,952301,00601
72,019,952302,00601
72,019,952400,00601
72,019,952500,00601
72,021,030101,00801
72,021,030103,00801
72,021,030104,00801
72,021,030105,00801
72,021,030200,00801
72,021,030300,00801
72,021,030700,00801
72,021,030800,00801
72,021,030901,00801
72,021,030903,00801
72,021,030904,00801
72,021,031004,00801
72,021,031005,00801
72,021,031011,00801
72,021,031031,00801
72,021,031201,00801
72,021,031202,00801
72,021,031203,00801
72,021,031401,00801
72,021,031402,00801
72,021,031403,00801
72,021,031501,00801
72,021,031502,00801
72,021,031503,00801
72,021,031611,00801
72,021,031612,00801
72,021,031621,00801
72,021,031622,00801
72,021,031631,00801
72,021,031632,00801
72,021,031641,00801
72,021,031651,00801
72,021,031701,00801
72,021,031702,00801
72,021,030902,00802
72,021,031013,00802
72,021,031021,00802
72,021,031023,00802
72,021,031032,00802
72,021,031033,00802
72,021,031101,00802
72,021,031113,00802
72,021,031114,00802
72,021,031121,00802
72,021,031122,00802
72,021,031123,00802
72,021,031124,00802
72,021,031125,00802
72,021,031301,00802
72,021,031304,00802
72,021,031305,00802
72,021,031306,00802
72,021,031307,00802
72,021,031703,00802
72,021,031704,00802
72,021,031800,00802
72,021,031900,00802
72,021,032000,00802
72,021,032100,00802
72,021,032200,00802
72,021,032301,00802
72,021,032302,00802
72,023,830101,00201
72,023,830102,00201
72,023,830200,00201
72,023,830300,00201
72,023,830400,00201
72,023,830502,00201
72,023,830503,00201
72,023,830504,00201
72,023,830603,00201
72,023,830604,00201
72,023,980000,00201
72,023,990000,00201
72,025,200100,01001
72,025,200200,01001
72,025,200302,01001
72,025,200303,01001
72,025,200304,01001
72,025,200400,01001
72,025,200500,01001
72,025,200600,01001
72,025,200700,01001
72,025,200800,01001
72,025,200900,01001
72,025,201000,01001
72,025,201200,01001
72,025,201300,01001
72,025,201400,01001
72,025,201500,01001
72,025,201600,01001
72,025,201700,01001
72,025,201800,01001
72,025,201900,01001
72,025,202000,01001
72,025,202100,01001
72,025,202200,01001
72,025,202300,01001
72,025,202402,01001
72,025,202403,01001
72,025,202404,01001
72,025,202500,01001
72,025,202601,01001
72,025,202602,01001
72,025,202701,01001
72,025,202702,01001
72,025,202800,01001
72,027,320100,00302
72,027,320200,00302
72,027,320300,00302
72,027,320401,00302
72,027,320402,00302
72,027,320500,00302
72,027,320600,00302
72,027,990000,00302
72,029,100101,00902
72,029,100103,00902
72,029,100104,00902
72,029,100200,00902
72,029,100400,00902
72,029,100502,00902
72,029,100503,00902
72,029,100504,00902
72,029,100601,00902
72,029,100602,00902
72,029,100700,00902
72,029,100800,00902
72,031,050103,00901
72,031,050105,00901
72,031,050106,00901
72,031,050107,00901
72,031,050110,00901
72,031,050111,00901
72,031,050211,00901
72,031,050212,00901
72,031,050221,00901
72,031,050222,00901
72,031,050231,00901
72,031,050232,00901
72,031,050241,00901
72,031,050242,00901
72,031,050302,00901
72,031,050311,00901
72,031,050321,00901
72,031,050331,00901
72,031,050341,00901
72,031,050401,00901
72,031,050402,00901
72,031,050501,00901
72,031,050503,00901
72,031,050504,00901
72,031,050600,00901
72,031,050700,00901
72,031,050803,00901
72,031,050811,00901
72,031,050812,00901
72,031,050821,00901
72,031,050822,00901
72,031,050831,00901
72,031,050841,00901
72,031,050901,00901
72,031,050902,00901
72,031,051002,00901
72,031,051102,00901
72,031,051103,00901
72,031,051104,00901
72,031,980003,00901
72,031,990000,00901
72,031,051001,00902
72,033,020200,00803
72,033,020302,00803
72,033,020403,00803
72,033,020422,00803
72,033,020423,00803
72,033,020425,00803
72,033,020426,00803
72,033,020427,00803
72,033,020500,00803
72,033,980001,00803
72,033,980002,00803
72,033,980003,00803
72,033,980004,00803
72,033,980005,00803
72,033,980006,00803
72,033,980007,00803
72,033,980008,00803
72,033,990201,00803
72,035,260100,00602
72,035,260201,00602
72,035,260202,00602
72,035,260300,00602
72,035,260400,00602
72,035,260500,00602
72,035,260600,00602
72,035,260700,00602
72,035,260800,00602
72,035,260901,00602
72,035,260902,00602
72,037,160100,01101
72,037,160201,01101
72,037,160202,01101
72,037,160300,01101
72,037,990000,01101
72,039,955600,00501
72,039,955700,00501
72,039,955800,00501
72,039,955900,00501
72,041,240101,00602
72,041,240102,00602
72,041,240201,00602
72,041,240202,00602
72,041,240300,00602
72,041,240401,00602
72,041,240402,00602
72,041,240500,00602
72,041,240601,00602
72,041,240602,00602
72,043,953900,00403
72,043,954000,00403
72,043,954100,00403
72,043,954200,00403
72,043,954300,00403
72,043,954400,00403
72,043,954500,00403
72,043,954600,00403
72,043,954700,00403
72,045,951700,00601
72,045,951800,00601
72,045,951900,00601
72,045,952000,00601
72,045,952100,00601
72,047,530100,00601
72,047,530200,00601
72,047,530300,00601
72,047,530400,00601
72,047,530500,00601
72,047,530600,00601
72,049,950500,01101
72,049,990501,01101
72,051,540100,00502
72,051,540200,00502
72,051,540300,00502
72,051,540400,00502
72,051,540500,00502
72,051,540600,00502
72,051,540700,00502
72,051,990021,00502
72,053,150102,01101
72,053,150104,01101
72,053,150200,01101
72,053,150301,01101
72,053,150302,01101
72,053,150400,01101
72,053,150500,01101
72,053,150601,01101
72,053,150602,01101
72,053,990103,01101
72,054,580100,00301
72,054,580200,00301
72,055,960900,00401
72,055,961000,00401
72,055,961100,00401
72,055,961200,00401
72,055,961300,00401
72,055,961400,00401
72,055,961500,00401
72,055,990000,00401
72,057,270100,00701
72,057,270201,00701
72,057,270202,00701
72,057,270300,00701
72,057,270400,00701
72,057,270500,00701
72,057,270600,00701
72,057,270700,00701
72,057,270800,00701
72,057,992600,00701
72,059,740101,00401
72,059,740102,00401
72,059,740200,00401
72,059,740300,00401
72,059,740400,00401
72,059,990001,00401
72,061,040101,00803
72,061,040102,00803
72,061,040103,00803
72,061,040200,00803
72,061,040301,00803
72,061,040302,00803
72,061,040303,00803
72,061,040304,00803
72,061,040403,00803
72,061,040411,00803
72,061,040412,00803
72,061,040421,00803
72,061,040422,00803
72,061,040432,00803
72,061,040442,00803
72,061,040500,00803
72,061,040601,00803
72,061,040602,00803
72,061,040700,00803
72,061,040800,00803
72,061,040900,00803
72,061,041000,00803
72,061,041100,00803
72,063,210100,01002
72,063,210201,01002
72,063,210202,01002
72,063,210300,01002
72,063,210400,01002
72,063,210502,01002
72,063,210503,01002
72,063,210504,01002
72,065,310100,00302
72,065,310200,00302
72,065,310300,00302
72,065,310400,00302
72,065,310500,00302
72,065,310600,00302
72,065,990016,00302
72,067,820100,00202
72,067,820300,00202
72,067,820400,00202
72,067,820500,00202
72,069,180100,01102
72,069,180201,01102
72,069,180202,01102
72,069,180301,01102
72,069,180302,01102
72,069,180400,01102
72,069,180500,01102
72,069,180600,01102
72,069,180700,01102
72,069,180800,01102
72,069,180901,01102
72,069,180902,01102
72,069,991800,01102
72,071,410100,00102
72,071,410200,00102
72,071,410300,00102
72,071,410401,00102
72,071,410402,00102
72,071,410500,00102
72,071,410600,00102
72,071,410701,00102
72,071,410702,00102
72,071,990000,00102
72,073,956000,00402
72,073,956100,00402
72,073,956200,00402
72,075,710102,00403
72,075,710200,00403
72,075,710301,00403
72,075,710302,00403
72,075,710400,00403
72,075,710500,00403
72,075,710600,00403
72,075,710700,00403
72,075,710800,00403
72,075,710901,00403
72,075,710902,00403
72,075,711002,00403
72,075,990001,00403
72,077,500100,01002
72,077,500200,01002
72,077,500301,01002
72,077,500302,01002
72,077,500401,01002
72,077,500402,01002
72,079,850101,00201
72,079,850102,00201
72,079,850200,00201
72,079,850300,00201
72,079,850400,00201
72,079,991100,00201
72,081,957700,00302
72,081,957800,00302
72,081,957900,00302
72,081,958000,00302
72,081,958100,00302
72,081,958200,00302
72,081,958300,00302
72,081,958400,00302
